ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score,slope_tin,aspect_tin,slope_category,corine_code,land_cover,land_cover_level1,local_incidence,is_shadow,geometric_quality,height_category,elevation_range,mean_elevation,std_elevation,longitude,latitude
20828,483,1066,45.491137,45.490452,11.159193,11.153735,276.5,276.5,1.7384631,0.97,276.5,276.36673,276.63736,280.44141998291013,4.0746902465820085,281.2026794433594,4.565319824218761,0.11958619924021407,11.670739,290.91995,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,38.3507956252969,False,0,200-400m,0.2706298828125,276.50136311848956,0.11048839135640558,668292.2395259188,5039691.94535139
20830,517,1066,45.491468,45.490783,11.161676,11.156218,249.5,249.5,1.748224,0.97,249.5,250.25554,250.0796,253.44141998291013,3.185881042480446,254.2026794433594,4.123074340820324,0.1196010006721745,5.6673236,260.16693,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,33.257599055700226,False,0,200-400m,0.7555389404296875,249.9450480143229,0.3227888681664941,668485.2716257833,5039733.924468385
20855,398,1067,45.490489,45.489804,11.154121,11.148663,401.0,401.0,1.7163377,0.95,401.0,400.35245,401.13275,404.94141998291013,4.5889724731445085,405.7026794433594,4.569927978515636,0.11037416281868007,6.819583,282.94516,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,35.685314117871,False,0,400-600m,0.780303955078125,400.8283996582031,0.3408847053929372,667897.844006188,5039609.338850985
20924,497,1069,45.491352,45.490667,11.160143,11.154685,262.9,262.9,1.7516509,0.97,262.9,262.4003,262.27795,266.8414199829101,4.441120910644486,267.60267944335936,5.324725341796864,0.11615431310275226,8.169215,262.42203,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,33.05463119850326,False,0,200-400m,0.6220458984374773,262.526084391276,0.2690746300435809,668365.8308218361,5039717.822207315
20925,501,1069,45.491393,45.490708,11.160449,11.154991,260.5,260.5,1.7390509,0.97,260.5,259.5425,260.1145,264.44141998291013,4.8989089965820085,265.2026794433594,5.088177490234386,0.11449730315219947,6.858802,246.76096,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,31.481103275362965,False,0,200-400m,0.957489013671875,260.0523376464844,0.39335700798017,668389.6190726868,5039723.018721146
20946,362,1070,45.490076,45.489391,11.150354,11.144896,374.6,374.6,1.8821566,0.95,374.6,374.49915,373.65195,378.54141998291016,4.042274475097656,379.3026794433594,5.650732421875034,0.10793489806505335,21.589554,97.19202,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,41.9272585342354,False,1,200-400m,0.9480529785156477,374.25036417643224,0.4251432900803969,667604.7159654212,5039555.587618912
20950,494,1070,45.491351,45.490666,11.159912,11.154454,265.1,265.1,1.7595795,0.97,265.1,265.4459,265.3824,269.04141998291016,3.5955276489257812,269.8026794433594,4.420294189453159,0.12019211782442374,9.02705,265.38358,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,33.411073281826845,False,0,200-400m,0.34589233398435226,265.30942586263023,0.15033890882228448,668347.7837324531,5039717.226833288
20983,508,1071,45.491523,45.490838,11.160982,11.155524,256.7,256.7,1.7335601,0.97,256.7,257.0576,256.63272,260.6414199829101,3.583833312988247,261.4026794433594,4.76995849609375,0.12014733888310786,12.806678,231.3171,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,26.215798632534348,False,1,200-400m,0.42486572265625,256.79676920572916,0.1864598794292324,668430.8793797909,5039738.578918845
21014,223,1072,45.487814,45.487129,11.13292,11.127462,128.2,128.2,2.0493128,0.86,128.2,128.67952,127.94474,132.14141998291012,3.4619003295898096,132.90267944335938,4.957939147949219,0.08289923385561077,2.045289,294.4079,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,35.48853749649058,False,0,0-200m,0.7347793579101562,128.27475331624348,0.30459395914316884,666249.0696077963,5039268.05208609
21015,228,1072,45.487872,45.487187,11.133356,11.127898,127.7,127.7,2.048635,0.86,127.7,127.39651,127.68162,131.64141998291015,4.244912719726557,132.40267944335938,4.721061706542969,0.08495303473365695,2.884915,249.39148,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,33.52231734958753,False,0,0-200m,0.3034927368164091,127.59270833333333,0.13893792821704062,666282.9695572793,5039275.398266094
21055,217,1073,45.487779,45.487094,11.132438,11.12698,131.3,131.3,2.0297997,0.84,131.3,130.51064,131.25706,135.24141998291014,4.730784606933582,136.0026794433594,4.74561462402346,0.08132555076927245,7.138489,294.91846,Gentle (5-15°),112,Discontinuous urban fabric,1. Artificial Surfaces,37.16799198739745,False,0,0-200m,0.7893646240234489,131.02256673177084,0.3624142585667101,666211.5072992065,5039263.166089235
21056,275,1073,45.488867,45.488182,11.140612,11.135154,278.4,278.4,1.8027436,0.87,278.4,278.4724,278.2301,282.3414199829101,3.8690078735351108,283.10267944335936,4.872576904296864,0.10535241120446698,8.084402,350.58765,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,42.61533748880058,False,0,200-400m,0.2423095703125,278.3675048828125,0.10155599915655196,666847.0411527824,5039400.987404408
21060,391,1073,45.490588,45.489903,11.153546,11.148088,405.7,405.7,1.7770201,0.96,405.7,405.19962,406.0504,409.6414199829101,4.441804504394497,410.4026794433594,4.352264404296875,0.10461375592093025,5.60922,289.67645,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,36.12421166821482,False,0,400-600m,0.850799560546875,405.65001017252604,0.3491315035864905,667852.6192952122,5039619.135334389
21065,480,1073,45.491308,45.490623,11.158932,11.153474,279.5,279.5,1.7519788,0.97,279.5,279.8483,279.81735,283.44141998291013,3.5931228637695085,284.2026794433594,4.385327148437511,0.1180317031592556,11.962537,261.18387,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,32.476528863128735,False,0,200-400m,0.348297119140625,279.7218831380208,0.15740286049912702,668271.3357798805,5039710.395783344
21109,778,1074,45.494795,45.49411,11.184922,11.179464,254.5,254.5,1.9183678,0.95,254.5,254.50082,254.81262,258.44141998291013,3.9405960083007585,259.2026794433594,4.390057373046886,0.10564342755479489,9.4686365,93.39678,Gentle (5-15°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,37.4507146197533,False,0,200-400m,0.3126220703125,254.60448201497397,0.14717762898572057,670291.6512202517,5040152.574123666
21128,226,1075,45.487935,45.48725,11.133161,11.127703,128.0,128.0,2.0394331,0.86,128.0,127.91513,127.386635,131.94141998291013,4.0262893676757585,132.7026794433594,5.31604461669923,0.08374708547190068,2.0372193,271.11652,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,34.66575312694929,False,0,0-200m,0.6133651733398438,127.76725514729817,0.27136024577372697,666267.5461141907,5039281.993567791
21129,273,1075,45.488899,45.488214,11.140414,11.134956,278.2,278.2,1.8078249,0.88,278.2,278.9812,278.96295,282.1414199829101,3.160218811035122,282.9026794433594,3.939727783203125,0.10629347495092623,7.07204,352.24344,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,41.715377062714005,False,0,200-400m,0.7812011718750114,278.7147176106771,0.364036559725662,666831.4744716284,5039404.131131809
21161,1052,1075,45.498319,45.497634,11.211253,11.205795,358.3,358.3,2.2314771,0.88,358.3,358.87674,358.4589,362.24141998291014,3.36468048095702,363.0026794433594,4.543786621093773,0.06892372551514137,15.42998,121.439926,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,32.81583352228262,False,1,200-400m,0.5767395019531136,358.5452107747396,0.24323542089609987,672338.2435790758,5040600.252715316
21214,216,1077,45.487882,45.487197,11.132325,11.126867,131.7,131.7,1.9992108,0.84,131.7,131.44188,131.6773,135.64141998291012,4.199540710449185,136.40267944335938,4.725372314453125,0.08333285932127832,8.021777,290.22406,Gentle (5-15°),112,Discontinuous urban fabric,1. Artificial Surfaces,36.89976358316114,False,0,0-200m,0.25812072753905113,131.60639546712238,0.11669882983998729,666202.3740105801,5039274.37508379
21215,232,1077,45.488062,45.487377,11.133677,11.128219,127.7,127.7,2.011164,0.85,127.7,127.39082,127.24451,131.64141998291015,4.250596618652338,132.40267944335938,5.158172607421875,0.08485820978305353,2.07473,173.38548,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,33.03959890427259,False,0,0-200m,0.45549316406250284,127.44511006673177,0.18987502938518916,666307.4943144429,5039297.171108864
21220,486,1077,45.491479,45.490794,11.159336,11.153878,274.6,274.6,1.7300667,0.96,274.6,275.2755,275.00012,278.54141998291016,3.2659072875976562,279.3026794433594,4.302557373046909,0.12047110232698782,12.521475,239.9765,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,28.003895006725948,False,1,200-400m,0.6755126953124773,274.958544921875,0.27733955702499047,668302.3943619076,5039730.23975362
21246,222,1078,45.487973,45.487288,11.132791,11.127333,128.6,128.6,2.024506,0.85,128.6,128.78474,129.52705,132.54141998291016,3.7566757202148438,133.30267944335938,3.775625610351568,0.08259200082905355,1.7153252,282.02393,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,35.03736586826274,False,0,0-200m,0.9270538330078182,128.9705993652344,0.40063598746532614,666238.5211624145,5039285.449264499
21247,227,1078,45.488032,45.487347,11.133229,11.127771,128.1,128.1,2.0252346,0.85,128.1,127.865,127.101395,132.04141998291016,4.176422119140625,132.80267944335938,5.701284790039068,0.08238866637593201,1.7117149,268.03128,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,34.62159038699497,False,0,0-200m,0.9986053466796818,127.68879750569663,0.4262926101815359,666272.5743693619,5039292.910626145
21339,780,1080,45.494994,45.494309,11.185091,11.179633,256.5,256.5,1.8692262,0.95,256.5,256.98502,257.1724,260.44141998291013,3.4564041137695085,261.2026794433594,4.030285644531261,0.10863472198477042,10.92104,104.55871,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,35.985298920003366,False,0,200-400m,0.672393798828125,256.88580322265625,0.28332633374779975,670304.2557775879,5040175.040576255
21356,222,1081,45.488058,45.487373,11.132766,11.127308,128.5,128.5,2.0089204,0.84,128.5,128.79584,128.5266,132.44141998291013,3.6455825805663835,133.2026794433594,4.676083374023449,0.08129400545251358,1.8212067,265.8618,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,34.53247631881174,False,0,0-200m,0.29583740234375,128.60747782389322,0.13363217133004546,666236.3174405703,5039294.840646148
21368,492,1081,45.491653,45.490968,11.159756,11.154298,270.5,270.5,1.7416929,0.97,270.5,270.2233,270.7744,274.44141998291013,4.2181228637695085,275.2026794433594,4.428265380859386,0.1181294552341064,15.271355,241.73065,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,27.392066676578125,False,1,200-400m,0.551116943359375,270.4992370605469,0.22499319674440824,668334.6940247465,5039750.45070892
21383,217,1082,45.488032,45.487347,11.132353,11.126895,130.6,130.6,1.9450972,0.84,130.6,129.755,129.60863,134.54141998291016,4.786415100097656,135.30267944335938,5.694052124023443,0.08066293596125312,3.0819914,275.55682,Flat (0-5°),112,Discontinuous urban fabric,1. Artificial Surfaces,34.77201578286546,False,0,0-200m,0.9913726806640568,129.98787740071614,0.43694176209028646,666204.1207070828,5039291.097375146
21402,783,1082,45.495106,45.494421,11.185496,11.180038,264.1,264.1,1.8458949,0.95,264.1,264.37497,265.0936,268.04141998291016,3.6664505004882812,268.8026794433594,3.709082031250034,0.10669613506243847,17.904001,88.19918,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,42.48792210378576,False,1,200-400m,0.9935974121093523,264.5228556315104,0.41889671690985353,670335.5621468173,5040188.342317878
21472,492,1084,45.491741,45.491056,11.159757,11.154299,271.7,271.7,1.7398936,0.97,271.7,271.93378,272.00656,275.6414199829101,3.707643127441372,276.4026794433594,4.3961181640625,0.11969234159200387,17.515013,238.41995,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,25.819052178166004,False,1,200-400m,0.30656127929688637,271.88011271158854,0.1307792917981359,668334.5098959638,5039760.2292240625
21483,782,1084,45.495144,45.494459,11.185339,11.179881,261.5,261.5,1.8509733,0.95,261.5,261.79306,262.27267,265.44141998291013,3.6483596801757585,266.2026794433594,3.9300048828125114,0.10954844163543137,13.178998,96.24494,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,38.32883188962193,False,0,200-400m,0.772674560546875,261.85524495442706,0.31849300600241776,670323.1805652422,5040192.230931156
21512,489,1085,45.491742,45.491057,11.159548,11.15409,274.9,274.9,1.777146,0.97,274.9,275.00308,274.17886,278.8414199829101,3.8383377075194858,279.60267944335936,5.423815917968739,0.12005645486078897,18.774094,239.48976,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,25.80165611498323,False,1,200-400m,0.82421875,274.69398193359376,0.3666667149035242,668318.1760128405,5039759.902239545
21651,405,1089,45.491177,45.490492,11.154437,11.148979,394.1,394.1,1.7842811,0.96,394.1,393.4028,394.36127,398.04141998291016,4.638618469238281,398.8026794433594,4.441412353515659,0.11224349071857581,10.195895,293.0362,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,38.11437076938467,False,0,200-400m,0.958465576171875,393.9546895345052,0.4045577121691944,667920.4909019831,5039686.433373511
21700,905,1090,45.49701,45.496325,11.198068,11.19261,354.9,354.9,1.9391561,0.86,354.9,354.76645,355.1586,358.8414199829101,4.074971008300736,359.60267944335936,4.444079589843739,0.1011555304468243,26.56252,249.38245,Moderate (15-30°),312,Coniferous forest,3. Forest & Semi-Natural Areas,29.431618676803424,False,1,200-400m,0.39215087890625,354.9416829427084,0.16278550046273918,671312.081882627,5040426.6137659075
21719,523,1091,45.492242,45.491557,11.161974,11.156516,247.3,247.3,1.7573286,0.97,247.3,248.17883,247.8372,251.24141998291014,3.062586975097645,252.0026794433594,4.16547546386721,0.1256141287036328,6.310572,242.51228,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,31.319666876021913,False,0,200-400m,0.8788330078124886,247.77201232910156,0.361731325125593,668506.2478073979,5039820.537778709
21746,270,1092,45.489337,45.488652,11.139951,11.134493,275.1,275.1,1.7471022,0.91,275.1,274.26593,274.59976,279.04141998291016,4.775489807128906,279.8026794433594,5.202917480468784,0.10199066658812439,7.177501,351.34863,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,41.78304359897515,False,0,200-400m,0.8340698242187727,274.6552307128906,0.3427591035387255,666794.0013073909,5039451.829320496
21755,493,1092,45.491989,45.491304,11.15986,11.154402,275.4,275.4,1.7351387,0.97,275.4,276.14957,275.48645,279.3414199829101,3.1918533325194858,280.10267944335936,4.616229248046864,0.12610876762208512,16.146687,185.87201,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,19.014256174092445,False,4,200-400m,0.7495666503906477,275.678672281901,0.33483781026421466,668341.8189858975,5039787.996862523
21832,523,1094,45.49233,45.491645,11.161971,11.156513,248.4,248.4,1.7473317,0.96,248.4,248.7352,248.25781,252.34141998291017,3.6062210083007926,253.1026794433594,4.844866943359392,0.12280274222143522,6.396668,238.76947,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,30.927131510839175,False,0,200-400m,0.477386474609375,248.4643371582031,0.20013148008119053,668505.75085495,5039830.307903302
21833,528,1094,45.492381,45.491696,11.162356,11.156898,245.4,245.4,1.7269872,0.96,245.4,246.18858,245.33653,249.34141998291017,3.15283660888673,250.1026794433594,4.7661468505859546,0.1216643106865547,5.5905566,235.3808,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,31.144291665243557,False,0,200-400m,0.85205078125,245.6417053222656,0.3875682568407185,668535.6816016575,5039836.781713954
21902,516,1096,45.492322,45.491637,11.161476,11.156018,255.5,255.5,1.7037085,0.97,255.5,256.3161,256.42963,259.44141998291013,3.1253189086913835,260.2026794433594,3.7730529785156364,0.12220517063987274,14.088891,262.6192,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,32.77055919294572,False,0,200-400m,0.92962646484375,256.0819091796875,0.41407384497017286,668467.0966665851,5039828.380581468
21909,907,1096,45.497198,45.496513,11.198157,11.192699,352.9,352.9,1.8959889,0.87,352.9,352.82724,353.3428,356.8414199829101,4.014179992675736,357.60267944335936,4.259875488281239,0.10145002888234722,25.050922,256.68942,Moderate (15-30°),312,Coniferous forest,3. Forest & Semi-Natural Areas,32.228596690851724,False,1,200-400m,0.51556396484375,353.0233479817709,0.22783414130540675,671318.4651901969,5040447.689644288
21917,1040,1096,45.498509,45.497824,11.208025,11.202567,257.9,257.9,2.2884867,0.87,257.9,258.40833,257.65967,261.8414199829101,3.4330947875976108,262.60267944335936,4.943011474609364,0.08138421055509837,15.323281,84.70211,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,41.84419234419803,False,1,200-400m,0.7486572265625,257.9893310546875,0.3120971416292813,672085.4636880714,5040614.437637305
21929,479,1097,45.492015,45.49133,11.158948,11.15349,294.0,294.0,1.7803372,0.97,294.0,294.28015,294.25336,297.94141998291013,3.6612686157226335,298.7026794433594,4.449322509765636,0.12216208539361373,20.213667,247.2338,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,28.150563265354304,False,1,200-400m,0.2801513671875,294.17783610026044,0.1262239922644851,668270.4797169531,5039788.973948456
21931,524,1097,45.492427,45.491742,11.162042,11.156584,248.6,248.6,1.7532233,0.96,248.6,249.29889,248.77896,252.54141998291016,3.2425308227539062,253.30267944335938,4.523718261718756,0.12082128907011147,6.9265914,238.11682,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,30.557120158771692,False,0,200-400m,0.6988891601562557,248.89261678059896,0.29642279593728044,668511.0092153556,5039841.233168366
22001,405,1099,45.491456,45.490771,11.154329,11.148871,392.6,392.6,1.7965406,0.96,392.6,391.69217,392.4706,396.54141998291016,4.849250793457031,397.3026794433594,4.832067871093784,0.10847329380874354,10.522724,299.6958,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,39.32751656573945,False,0,200-400m,0.9078308105468977,392.25426025390624,0.40095312682110906,667911.2224778322,5039717.203243284
22005,518,1099,45.492427,45.491742,11.161601,11.156143,254.0,254.0,1.7456011,0.96,254.0,254.36299,254.38075,257.94141998291013,3.578428649902321,258.7026794433594,4.321926879882824,0.12062773852437525,12.320031,256.97906,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,31.56459801226003,False,0,200-400m,0.3807525634765625,254.24791463216147,0.17545201425034407,668476.5506481382,5039840.307866983
22200,395,1105,45.491527,45.490842,11.153541,11.148083,400.0,400.0,1.70823,0.95,400.0,399.00116,399.72952,403.94141998291013,4.9402603149413835,404.7026794433594,4.973156738281261,0.10262396226108361,6.467348,302.40515,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,37.68216429803809,False,0,200-400m,0.99884033203125,399.57689412434894,0.4218152162299066,667849.4381986646,5039723.443714715
22232,390,1106,45.491501,45.490816,11.153122,11.147664,401.8,401.8,1.7545704,0.94,401.8,401.31445,402.01245,405.74141998291014,4.426966857910145,406.5026794433594,4.490228271484398,0.107736482276236,4.534468,309.9548,Flat (0-5°),221,Vineyards,2. Agricultural Areas,37.313479988235464,False,0,400-600m,0.697998046875,401.70896809895834,0.29213629651902157,667816.7753767248,5039719.67955003
22233,406,1106,45.491661,45.490976,11.154323,11.148865,390.6,390.6,1.7692882,0.96,390.6,389.99832,390.48605,394.54141998291016,4.543098449707031,395.3026794433594,4.816625976562534,0.11079588268716922,10.386963,295.29016,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,38.56004730806566,False,0,200-400m,0.6016784667968977,390.3614583333333,0.2609561965973897,667910.1442263015,5039739.965311139
22239,483,1106,45.492309,45.491624,11.159174,11.153716,290.9,290.9,1.7869712,0.95,290.9,290.67285,290.6848,294.8414199829101,4.168568420410111,295.60267944335936,4.917864990234364,0.12107095654198613,16.457514,250.41571,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,29.459978136698652,False,1,200-400m,0.22714843749997726,290.75255533854164,0.10437344436348092,668287.2629048186,5039822.109661182
22240,486,1106,45.492338,45.491653,11.159395,11.153937,288.6,288.6,1.7832904,0.94,288.6,288.10925,288.4037,292.54141998291016,4.432167053222656,293.3026794433594,4.898992919921909,0.12338396895391146,15.033092,237.70206,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,26.48916884643271,False,1,200-400m,0.49074707031252274,288.37097981770836,0.20167708216324662,668304.4448783132,5039825.794589692
22273,511,1107,45.492601,45.491916,11.161143,11.155685,265.3,265.3,1.7197379,0.97,265.3,266.00873,266.12512,269.24141998291014,3.232691955566395,270.0026794433594,3.8775573730468977,0.12195416067865689,18.547228,255.46417,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,30.894283956895396,False,1,200-400m,0.8251220703124886,265.8112833658854,0.3646412881019625,668440.2448309043,5039858.677745576
22308,500,1108,45.492537,45.491852,11.160445,11.154987,279.7,279.7,1.7483781,0.97,279.7,280.28906,280.0598,283.6414199829101,3.352357482910122,284.4026794433594,4.342864990234375,0.12181366295809731,14.193825,257.8883,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,31.613910577136565,False,0,200-400m,0.5890625000000114,280.01629231770835,0.2424448932987812,668385.8959383543,5039850.10378447
22323,854,1108,45.49708,45.496395,11.194624,11.189166,415.5,415.5,1.9004653,0.91,415.5,415.3089,415.56424,419.44141998291013,4.1325210571288835,420.2026794433594,4.638439941406261,0.11057439294687166,19.660501,243.32034,Moderate (15-30°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,26.874092448968753,False,1,400-600m,0.255340576171875,415.4577128092448,0.10844616893931543,671042.7868187767,5040427.048517711
22377,404,1110,45.491753,45.491068,11.154131,11.148673,391.5,391.5,1.7759848,0.95,391.5,390.81192,391.63812,395.44141998291013,4.6294998168945085,396.2026794433594,4.564556884765636,0.11136205946088357,9.726422,294.02234,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,38.07601910540544,False,0,200-400m,0.826202392578125,391.3166809082031,0.36134656996515857,667894.8681802636,5039749.784681045
22378,485,1110,45.492445,45.49176,11.159312,11.153854,290.5,290.5,1.7536288,0.95,290.5,291.2979,290.6283,294.44141998291013,3.1435073852538835,295.2026794433594,4.574383544921886,0.12320669412971119,11.587996,231.51764,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,26.958344612882506,False,1,200-400m,0.79791259765625,290.80873616536456,0.3498429607897177,668297.6406376729,5039837.507877489
22403,388,1111,45.491617,45.490932,11.152888,11.14743,400.9,400.9,1.8083138,0.95,400.9,401.7497,401.86606,404.8414199829101,3.0917251586913608,405.60267944335936,3.7366210937499886,0.11021899403949093,3.7977326,334.55176,Flat (0-5°),221,Vineyards,2. Agricultural Areas,38.07608481020627,False,0,400-600m,0.9660583496093977,401.50525105794276,0.4306055812193824,667798.1463255628,5039732.077681179
22404,406,1111,45.491801,45.491116,11.154273,11.148815,390.0,390.0,1.7777212,0.96,390.0,389.2197,389.5662,393.94141998291013,4.7217239379882585,394.7026794433594,5.136486816406261,0.11004400009923221,9.9672365,292.48846,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,37.93429101256796,False,0,200-400m,0.780303955078125,389.5952962239583,0.31922179342543044,667905.8211255263,5039755.414162795
22466,228,1113,45.489036,45.488351,11.133056,11.127598,128.5,128.5,1.9488658,0.84,128.5,128.56612,127.61145,132.44141998291013,3.875303649902321,133.2026794433594,5.591229248046886,0.08290170783079825,1.2455946,232.73204,Flat (0-5°),243,"Land principally occupied by agriculture, with significant areas of natural vegetation",2. Agricultural Areas,34.06458762144288,False,0,0-200m,0.9546661376953125,128.2258555094401,0.43528784338165627,666256.1006042634,5039404.092501264
22520,472,1114,45.492451,45.491766,11.158482,11.153024,308.3,308.3,1.736773,0.96,308.3,308.86047,308.59116,312.24141998291014,3.380946350097645,313.0026794433594,4.411523437500023,0.11956658694891259,17.456472,275.71954,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,36.84612733708565,False,1,200-400m,0.5604736328124886,308.58387654622396,0.22887029247872367,668232.7687921199,5039836.435318711
22522,511,1114,45.492807,45.492122,11.161149,11.155691,268.3,268.3,1.7611904,0.97,268.3,268.25647,268.52176,272.24141998291014,3.984950256347645,273.0026794433594,4.480920410156273,0.11718497232752978,19.894257,245.71799,Moderate (15-30°),221,Vineyards,2. Agricultural Areas,27.654021851514216,False,1,200-400m,0.265289306640625,268.3594095865885,0.11616576744299871,668440.099302067,5039881.576041929
22586,388,1116,45.491757,45.491072,11.152838,11.14738,400.4,400.4,1.8046518,0.96,400.4,400.77063,400.7497,404.3414199829101,3.5707901000976108,405.10267944335936,4.352984619140614,0.11037449638357172,3.5200064,344.13425,Flat (0-5°),221,Vineyards,2. Agricultural Areas,38.14277228889204,False,0,400-600m,0.37062988281252274,400.64010823567713,0.16999714272021896,667793.8235001834,5039747.526602845
22630,387,1117,45.491772,45.491087,11.152735,11.147277,400.1,400.1,1.7922167,0.95,400.1,400.77063,400.7497,404.04141998291016,3.2707901000976562,404.8026794433594,4.052984619140659,0.11143611650829127,3.5200064,344.13425,Flat (0-5°),221,Vineyards,2. Agricultural Areas,38.14277228889204,False,0,400-600m,0.6706298828124773,400.54010823567705,0.3113208564623399,667785.7306989277,5039748.977830813
22631,390,1117,45.491808,45.491123,11.152999,11.147541,399.9,399.9,1.7797787,0.96,399.9,400.07056,400.489,403.8414199829101,3.7708633422851108,404.60267944335936,4.113665771484364,0.11193083165052609,4.8245077,325.55615,Flat (0-5°),221,Vineyards,2. Agricultural Areas,38.46307456700331,False,0,400-600m,0.5890136718750227,400.1531901041667,0.2474610991470407,667806.2522438471,5039753.528895068
22675,412,1118,45.492057,45.491372,11.154651,11.149193,384.9,384.9,1.7160096,0.96,384.9,384.3071,384.71982,388.8414199829101,4.534321594238236,389.60267944335936,4.882861328124989,0.11490788096632704,12.055407,279.66922,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,36.297079562165436,False,0,200-400m,0.5929016113281023,384.64230550130213,0.24817901357397684,667934.5962180773,5039784.64506328
22722,520,1119,45.493033,45.492348,11.161744,11.156286,259.9,259.9,1.7467619,0.96,259.9,259.90652,259.45172,263.8414199829101,3.9348953247069858,264.60267944335936,5.150958251953114,0.11855483227577984,14.921142,227.13994,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,24.17424052852027,False,0,200-400m,0.454803466796875,259.75274861653645,0.21287519943471722,668485.9165209059,5039907.931872387
22723,526,1119,45.49309,45.492405,11.162172,11.156714,254.7,254.7,1.7645283,0.96,254.7,255.05804,254.10963,258.6414199829101,3.583375549316372,259.4026794433594,5.2930450439453125,0.11960112114893168,11.720559,211.98357,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,24.27636643897113,False,0,200-400m,0.9484100341796875,254.62255961100263,0.3910397751458958,668519.1888712475,5039915.1624082355
22725,532,1119,45.493153,45.492468,11.162641,11.157183,251.5,251.5,1.7691927,0.97,251.5,252.26547,251.81563,255.44141998291013,3.1759475708007585,256.2026794433594,4.387051391601574,0.12145766233266386,11.878482,221.2131,Gentle (5-15°),221,Vineyards,2. Agricultural Areas,25.222777868743187,False,1,200-400m,0.765472412109375,251.86036682128906,0.3140999538889003,668555.6468374993,5039923.145754256
22755,331,1120,45.490726,45.490041,11.144196,11.138738,226.3,226.3,1.8557194,0.95,226.3,226.27403,226.06421,230.24141998291014,3.9673873901367074,231.0026794433594,4.938470458984398,0.10548232944985808,7.2618876,145.03403,Gentle (5-15°),311,Broad-leaved forest,3. Forest & Semi-Natural Areas,30.451360177386963,False,0,200-400m,0.23579101562501137,226.2127471923828,0.10556601722191872,667121.6029487323,5039614.9663775
